species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Akiravirus akira	E		MK599416	NC_054647	Complete genome	NULL	NULL	NULL	Salmonella phage Akira		NULL	1	202213631	bacteria	dsDNA	6973
Alachuavirus Xp15	E		AY986977	NC_007024	Complete genome	NULL	NULL	NULL	Xanthomonas phage Xp15		NULL	1	202209159	bacteria	dsDNA	6974
Alcyoneusvirus K641	E		AB897757	NC_027399	Complete genome	NULL	NULL	NULL	Klebsiella phage K64-1		NULL	1	202206654	bacteria	dsDNA	6975
Alcyoneusvirus RaK2	E		JQ513383	NC_019526	Complete genome	NULL	NULL	NULL	Klebsiella phage vB_KleM_RaK2		NULL	1	202206655	bacteria	dsDNA	6976
Alegriavirus av2B8	E		LR595859	NC_049952	Complete genome	NULL	NULL	NULL	Escherichia phage 2B8		NULL	1	202209353	bacteria	dsDNA	6977
Alexandravirus AD1	E		MH460463	NC_048054	Complete genome	NULL	NULL	NULL	Dickeya phage vB_DsoM_AD1		NULL	1	202207921	bacteria	dsDNA	6978
Alexandravirus alexandra	E		MH248138	NC_047995	Complete genome	NULL	NULL	NULL	Erwinia phage vB_EamM_Alexandra		NULL	1	202207920	bacteria	dsDNA	6979
Alexandravirus SNUABM1	E		MZ443776		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_1		NULL	1	202214464	bacteria	dsDNA	6980
Alexandravirus SNUABM16	E		MZ443782		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_16		NULL	1	202214457	bacteria	dsDNA	6981
Alexandravirus SNUABM17	E		MZ443777		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_17		NULL	1	202214465	bacteria	dsDNA	6982
Alexandravirus SNUABM2	E		MZ443786		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_2		NULL	1	202214459	bacteria	dsDNA	6983
Alexandravirus SNUABM22	E		MZ443785		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_22		NULL	1	202214456	bacteria	dsDNA	6984
Alexandravirus SNUABM3	E		MZ443770		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_3		NULL	1	202214461	bacteria	dsDNA	6985
Alexandravirus SNUABM30	E		MZ443778		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_30		NULL	1	202214462	bacteria	dsDNA	6986
Alexandravirus SNUABM32	E		MZ443774		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_32		NULL	1	202214460	bacteria	dsDNA	6987
Alexandravirus SNUABM33	E		MZ443779		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_33		NULL	1	202214463	bacteria	dsDNA	6988
Alexandravirus SNUABM35	E		MZ443788		Complete genome	NULL	NULL	NULL	Erwinia phage pEa_SNUABM_35		NULL	1	202214458	bacteria	dsDNA	6989
Amigovirus amigo	E		KU160638	NC_041949	Complete genome	NULL	NULL	NULL	Arthrobacter phage Amigo		NULL	1	202200843	bacteria	dsDNA	6990
Amigovirus molivia	E		MF185731	NC_042001	Complete genome	NULL	NULL	NULL	Arthrobacter phage Molivia		NULL	1	202206757	bacteria	dsDNA	6991
Anamdongvirus LBR48	E		GU967410	NC_027990	Complete genome	NULL	NULL	NULL	Lactobacillus phage LBR48		NULL	1	202207910	bacteria	dsDNA	6992
Anatolevirus anatole	E		KX620748	NC_041890	Complete genome	NULL	NULL	NULL	Propionibacterium phage Anatole		NULL	1	202205538	bacteria	dsDNA	6993
Anatolevirus B3	E		KX620749	NC_041892	Complete genome	NULL	NULL	NULL	Propionibacterium phage B3		NULL	1	202205539	bacteria	dsDNA	6994
Andrewvirus andrew	E		MH834595	NC_048098	Complete genome	NULL	NULL	NULL	Arthrobacter phage Andrew		NULL	1	202207734	bacteria	dsDNA	6995
Andromedavirus andromeda	E		KC330684	NC_020478	Complete genome	NULL	NULL	NULL	Bacillus phage Andromeda		NULL	1	202200845	bacteria	dsDNA	6996
Andromedavirus blastoid	E		KF669648	NC_022773	Complete genome	NULL	NULL	NULL	Bacillus phage Blastoid		NULL	1	202200846	bacteria	dsDNA	6997
Andromedavirus curly	E		KC330679	NC_020479	Complete genome	NULL	NULL	NULL	Bacillus phage Curly		NULL	1	202200847	bacteria	dsDNA	6998
Andromedavirus eoghan	E		KC330680	NC_020477	Complete genome	NULL	NULL	NULL	Bacillus phage Eoghan		NULL	1	202200848	bacteria	dsDNA	6999
Andromedavirus finn	E		KC330683	NC_020480	Complete genome	NULL	NULL	NULL	Bacillus phage Finn		NULL	1	202200849	bacteria	dsDNA	7000
Andromedavirus glittering	E		KF669651	NC_022766	Complete genome	NULL	NULL	NULL	Bacillus phage Glittering		NULL	1	202200850	bacteria	dsDNA	7001
Andromedavirus riggi	E		KF669659	NC_022765	Complete genome	NULL	NULL	NULL	Bacillus phage Riggi		NULL	1	202200851	bacteria	dsDNA	7002
Andromedavirus taylor	E		KC330682	NC_041858	Complete genome	NULL	NULL	NULL	Bacillus phage Taylor		NULL	1	202200852	bacteria	dsDNA	7003
Anjalivirus anjali	E		MK016490	NC_048739	Complete genome	NULL	NULL	NULL	Arthobacter phage Anjali		NULL	1	202209250	bacteria	dsDNA	7004
Anjalivirus mendel	E		MK016500	NC_048740	Complete genome	NULL	NULL	NULL	Arthobacter phage Mendel		NULL	1	202209251	bacteria	dsDNA	7005
Anthonyvirus anthony	E		MN234188	NC_054790	Complete genome	NULL	NULL	NULL	Mycobacterium phage Anthony		NULL	1	202213125	bacteria	dsDNA	7006
Aokuangvirus SCBWM1	E		MG450654	NC_048106	Complete genome	NULL	NULL	NULL	Synechococcus phage S-CBWM1		NULL	1	202207764	bacteria	dsDNA	7007
Appavirus appa	E		MH153799	NC_047972	Complete genome	NULL	NULL	NULL	Microbacterium phage Appa		NULL	1	202207736	bacteria	dsDNA	7008
Apricotvirus apricot	E		MH536812	NC_048018	Complete genome	NULL	NULL	NULL	Gordonia phage Apricot		NULL	1	202208701	bacteria	dsDNA	7009
Arawnvirus arawn	E		MN882550	NC_048848	Complete genome	NULL	NULL	NULL	Butyrivibrio phage Arawn		NULL	1	202209291	bacteria	dsDNA	7010
Archimedesvirus archimedes	E		MT771339	NC_054392	Complete genome	NULL	NULL	NULL	Gordonia phage Archimedes		NULL	1	202213127	bacteria	dsDNA	7011
Armstrongvirus armstrong	E		MH834596	NC_048090	Complete genome	NULL	NULL	NULL	Microbacterium phage Armstrong		NULL	1	202207723	bacteria	dsDNA	7012
Arvduovirus ArV2	E		KF692088	NC_022972	Complete genome	NULL	NULL	NULL	Arthrobacter phage vB_ArS-ArV2		NULL	1	202214491	bacteria	dsDNA	7013
Ashduovirus A2	E		AJ251789	NC_004112	Complete genome	NULL	NULL	NULL	Lactobacillus phage A2		NULL	1	202210191	bacteria	dsDNA	7014
Asteriusvirus av121Q	E		KM507819	NC_025447	Complete genome	NULL	NULL	NULL	Escherichia phage 121Q		NULL	1	202206660	bacteria	dsDNA	7015
Asteriusvirus PBECO4	E		KC295538	NC_027364	Complete genome	NULL	NULL	NULL	Escherichia phage PBECO4		NULL	1	202206659	bacteria	dsDNA	7016
Astrithrvirus astrithr	E		MT074429	NC_048862	Complete genome	NULL	NULL	NULL	Salmonella phage astrithr		NULL	1	202209373	bacteria	dsDNA	7017
Atraxavirus atraxa	E		MH834597		Complete genome	NULL	NULL	NULL	Arthrobacter phage Atraxa		NULL	1	202214965	bacteria	dsDNA	7018
Attisvirus attis	E		KU963247	NC_041883	Complete genome	NULL	NULL	NULL	Gordonia phage Attis		NULL	1	202205541	bacteria	dsDNA	7019
Attisvirus bjanes7	E		MG099941		Complete genome	NULL	NULL	NULL	Gordonia phage Bjanes7		NULL	1	202214908	bacteria	dsDNA	7020
Attisvirus ebert	E		MH271295		Complete genome	NULL	NULL	NULL	Gordonia phage Ebert		NULL	1	202214909	bacteria	dsDNA	7021
Attisvirus lamberg	E		MW055908		Complete genome	NULL	NULL	NULL	Gordonia phage Lamberg		NULL	1	202214906	bacteria	dsDNA	7022
Attisvirus matteo	E		MT771342		Complete genome	NULL	NULL	NULL	Gordonia phage Matteo		NULL	1	202214903	bacteria	dsDNA	7023
Attisvirus pickett	E		OM203160		Complete genome	NULL	NULL	NULL	Gordonia phage Pickett		NULL	1	202214904	bacteria	dsDNA	7024
Attisvirus sahara	E		MZ171371		Complete genome	NULL	NULL	NULL	Gordonia phage Sahara		NULL	1	202214907	bacteria	dsDNA	7025
Attisvirus vasanti	E		MK359313		Complete genome	NULL	NULL	NULL	Gordonia phage Vasanti		NULL	1	202214902	bacteria	dsDNA	7026
Attisvirus yeet412	E		MZ150788		Complete genome	NULL	NULL	NULL	Gordonia phage Yeet412		NULL	1	202214905	bacteria	dsDNA	7027
Attoomivirus attoomi	E		MG593801	NC_047905	Complete genome	NULL	NULL	NULL	Streptomyces phage Attoomi		NULL	1	202207725	bacteria	dsDNA	7028
Audreyjarvisvirus AM1	E		KY554768	NC_049854	Complete genome	NULL	NULL	NULL	Lactococcus phage AM1		NULL	1	202209386	bacteria	dsDNA	7029
Audreyjarvisvirus AM4	E		KY554771	NC_049856	Complete genome	NULL	NULL	NULL	Lactococcus phage AM4		NULL	1	202209388	bacteria	dsDNA	7030
Audreyjarvisvirus av949	E		HM029250	NC_015263	Complete genome	NULL	NULL	NULL	Lactococcus phage 949		NULL	1	202209385	bacteria	dsDNA	7031
Audreyjarvisvirus L47	E		KF926093	NC_023574	Complete genome	NULL	NULL	NULL	Lactococcus phage phiL47		NULL	1	202209389	bacteria	dsDNA	7032
Audreyjarvisvirus LW81	E		KY554777	NC_049855	Complete genome	NULL	NULL	NULL	Lactococcus phage LW81		NULL	1	202209387	bacteria	dsDNA	7033
Audreyjarvisvirus P1048	E		MN552145	NC_049857	Complete genome	NULL	NULL	NULL	Lactococcus phage P1048		NULL	1	202209391	bacteria	dsDNA	7034
Audreyjarvisvirus WRP3	E		KM677185	NC_027341	Complete genome	NULL	NULL	NULL	Lactococcus phage WRP3		NULL	1	202209390	bacteria	dsDNA	7035
Aurunvirus STIM5	E		JQ245707		Complete genome	NULL	NULL	NULL	Cyanophage S-TIM5		NULL	1	202207766	bacteria	dsDNA	7036
Austintatiousvirus austintatious	E		MK305888	NC_048153	Complete genome	NULL	NULL	NULL	Streptomyces phage Austintatious		NULL	1	202207727	bacteria	dsDNA	7037
Austintatiousvirus ididsumtinwong	E		KY092479	NC_047792	Complete genome	NULL	NULL	NULL	Streptomyces phage Ididsumtinwong		NULL	1	202207728	bacteria	dsDNA	7038
Austintatiousvirus papayasalad	E		KY092481	NC_047793	Complete genome	NULL	NULL	NULL	Streptomyces phage PapayaSalad		NULL	1	202207729	bacteria	dsDNA	7039
Axeltriavirus AXL3	E		MT536174		Complete genome	NULL	NULL	NULL	Stenotrophomonas phage vB_SmaS-AXL_3	AXL3	NULL	1	202214495	bacteria	dsDNA	7040
Ayohtrevirus abba	E		MT024868	NC_049498	Complete genome	NULL	NULL	NULL	Arthrobacter phage Abba		NULL	1	202209548	bacteria	dsDNA	7041
Backyardiganvirus arturo	E		JX307702	NC_042339	Complete genome	NULL	NULL	NULL	Mycobacterium phage Arturo		NULL	1	202201010	bacteria	dsDNA	7042
Backyardiganvirus backyardigan	E		JF704093	NC_042308	Complete genome	NULL	NULL	NULL	Mycobacterium phage Backyardigan		NULL	1	202201012	bacteria	dsDNA	7043
Backyardiganvirus bellusterra	E		KF841475	NC_023562	Complete genome	NULL	NULL	NULL	Mycobacterium phage BellusTerra		NULL	1	202213168	bacteria	dsDNA	7044
Backyardiganvirus camperdownii	E		KY204245	NC_054799	Complete genome	NULL	NULL	NULL	Mycobacterium phage Camperdownii		NULL	1	202213171	bacteria	dsDNA	7045
Backyardiganvirus cerulean	E		MF919496	NC_054795	Complete genome	NULL	NULL	NULL	Mycobacterium phage Cerulean		NULL	1	202213166	bacteria	dsDNA	7046
Backyardiganvirus cindaradix	E		MF919498	NC_054804	Complete genome	NULL	NULL	NULL	Mycobacterium phage Cindaradix		NULL	1	202213176	bacteria	dsDNA	7047
Backyardiganvirus cintron	E		MN813696	NC_054797	Complete genome	NULL	NULL	NULL	Mycobacterium phage Cintron		NULL	1	202213169	bacteria	dsDNA	7048
Backyardiganvirus icleared	E		JQ896627	NC_054800	Complete genome	NULL	NULL	NULL	Mycobacterium phage ICleared		NULL	1	202213172	bacteria	dsDNA	7049
Backyardiganvirus leoavram	E		KY006473	NC_054796	Complete genome	NULL	NULL	NULL	Mycobacterium phage LeoAvram		NULL	1	202213167	bacteria	dsDNA	7050
Backyardiganvirus LHTSCC	E		JN699015	NC_023745	Complete genome	NULL	NULL	NULL	Mycobacterium phage LHTSCC		NULL	1	202201040	bacteria	dsDNA	7051
Backyardiganvirus miramae	E		MK494117	NC_054802	Complete genome	NULL	NULL	NULL	Mycobacterium phage Miramae		NULL	1	202213174	bacteria	dsDNA	7052
Backyardiganvirus mundrea	E		KX579975	NC_054803	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mundrea		NULL	1	202213175	bacteria	dsDNA	7053
Backyardiganvirus noelle	E		MN813697	NC_054801	Complete genome	NULL	NULL	NULL	Mycobacterium phage Noelle		NULL	1	202213173	bacteria	dsDNA	7054
Backyardiganvirus peaches	E		GQ303263	NC_013694	Complete genome	NULL	NULL	NULL	Mycobacterium phage Peaches		NULL	1	202201048	bacteria	dsDNA	7055
Backyardiganvirus stasia	E		KX641260	NC_054794	Complete genome	NULL	NULL	NULL	Mycobacterium phage Stasia		NULL	1	202213165	bacteria	dsDNA	7056
Backyardiganvirus wizard007	E		MH727563	NC_054798	Complete genome	NULL	NULL	NULL	Mycobacterium phage Wizard007		NULL	1	202213170	bacteria	dsDNA	7057
Badaztecvirus badaargau2	E		MT006240	NC_048859	Complete genome	NULL	NULL	NULL	Bifidobacterium phage BadAargau2		NULL	1	202209581	bacteria	dsDNA	7058
Badaztecvirus badaztec1	E		MT006233	NC_048858	Complete genome	NULL	NULL	NULL	Bifidobacterium phage BadAztec1		NULL	1	202209580	bacteria	dsDNA	7059
Baikalvirus PaBG	E		KF147891	NC_022096	Complete genome	NULL	NULL	NULL	Pseudomonas phage PaBG		NULL	1	202207912	bacteria	dsDNA	7060
Baileybluvirus baileyblu	E		OL455900		Complete genome	NULL	NULL	NULL	Arthrobacter phage BaileyBlu		NULL	1	202214512	bacteria	dsDNA	7061
Bakolyvirus bakoly	E		MT740729	NC_054463	Complete genome	NULL	NULL	NULL	Ralstonia phage Bakoly	Bakoly	NULL	1	202211649	bacteria	dsDNA	7062
Bakolyvirus simangalove	E		MT740747	NC_054946	Complete genome	NULL	NULL	NULL	Ralstonia phage Simangalove	Simangalove	NULL	1	202211650	bacteria	dsDNA	7063
Bantamvirus bantam	E		KX557272	NC_031074	Complete genome	NULL	NULL	NULL	Gordonia phage Bantam		NULL	1	202206342	bacteria	dsDNA	7064
Barbavirus barba18A	E		MK719729	NC_048189	Complete genome	NULL	NULL	NULL	Barba18A		NULL	1	202207108	bacteria	dsDNA	7065
Barbavirus barba19A	E		MK719730	NC_048190	Complete genome	NULL	NULL	NULL	Barba19A		NULL	1	202207112	bacteria	dsDNA	7066
Barbavirus barba21A	E		MK719733	NC_048191	Complete genome	NULL	NULL	NULL	Barba21A		NULL	1	202207109	bacteria	dsDNA	7067
Barbavirus barba5S	E		MK719710	NC_048187	Complete genome	NULL	NULL	NULL	Barba5S		NULL	1	202207110	bacteria	dsDNA	7068
Barbavirus barba8S	E		MK719714	NC_048188	Complete genome	NULL	NULL	NULL	Barba8S		NULL	1	202207111	bacteria	dsDNA	7069
Barnyardvirus barnyard	E		AY129339	NC_004689	Complete genome	NULL	NULL	NULL	Mycobacterium phage Barnyard		NULL	1	202200854	bacteria	dsDNA	7070
Barnyardvirus drlupo	E		MK279909	NC_048743	Complete genome	NULL	NULL	NULL	Mycobacterium phage DrLupo		NULL	1	202209604	bacteria	dsDNA	7071
Bcepfunavirus bcepF1	E		EF153632	NC_009015	Complete genome	NULL	NULL	NULL	Burkholderia phage BcepF1		NULL	1	202200475	bacteria	dsDNA	7072
Bcepmuvirus bcepMu	E		AY539836	NC_005882	Complete genome	NULL	NULL	NULL	Burkholderia phage BcepMu		NULL	1	202200408	bacteria	dsDNA	7073
Bcepmuvirus E255	E		CP000622	NC_009237	Complete genome	NULL	NULL	NULL	Burkholderia phage phiE255		NULL	1	202200409	bacteria	dsDNA	7074
Beceayunavirus BceA1	E		HE614282	NC_048628	Complete genome	NULL	NULL	NULL	Bacillus phage BceA1		NULL	1	202209616	bacteria	dsDNA	7075
Becedseptimavirus BCD7	E		JN712910	NC_019515	Complete genome	NULL	NULL	NULL	Bacillus phage BCD7		NULL	1	202209620	bacteria	dsDNA	7076
Beenievirus beenie	E		MG845393		Complete genome	NULL	NULL	NULL	Gordonia phage Beenie		NULL	1	202214911	bacteria	dsDNA	7077
Beenievirus clark	E		MK801729		Complete genome	NULL	NULL	NULL	Gordonia phage Clark		NULL	1	202214916	bacteria	dsDNA	7078
Beenievirus dobbyssock	E		MN428048		Complete genome	NULL	NULL	NULL	Gordonia phage DobbysSock		NULL	1	202214915	bacteria	dsDNA	7079
Beenievirus dolores	E		MZ681517		Complete genome	NULL	NULL	NULL	Gordonia phage Dolores		NULL	1	202214913	bacteria	dsDNA	7080
Beenievirus dorito	E		MK279848		Complete genome	NULL	NULL	NULL	Gordonia phage Dorito		NULL	1	202214914	bacteria	dsDNA	7081
Beenievirus easley	E		MH155867		Complete genome	NULL	NULL	NULL	Gordonia phage Easley		NULL	1	202214919	bacteria	dsDNA	7082
Beenievirus michaelscott	E		MT771346		Complete genome	NULL	NULL	NULL	Gordonia phage MichaelScott		NULL	1	202214918	bacteria	dsDNA	7083
Beenievirus samman98	E		MZ456039		Complete genome	NULL	NULL	NULL	Gordonia phage Samman98		NULL	1	202214917	bacteria	dsDNA	7084
Beenievirus sekhmet	E		MK937609		Complete genome	NULL	NULL	NULL	Gordonia phage Sekhmet		NULL	1	202214912	bacteria	dsDNA	7085
Beenievirus suerte	E		MN428057		Complete genome	NULL	NULL	NULL	Gordonia phage Suerte		NULL	1	202214920	bacteria	dsDNA	7086
Beetrevirus B3	E		AF232233	NC_006548	Complete genome	NULL	NULL	NULL	Pseudomonas phage B3		NULL	1	202207091	bacteria	dsDNA	7087
Beetrevirus JBD67	E		JX495043	NC_042135	Complete genome	NULL	NULL	NULL	Pseudomonas phage JBD67		NULL	1	202207094	bacteria	dsDNA	7088
Beetrevirus JD18	E		JX495041	NC_027986	Partial genome	NULL	NULL	NULL	Pseudomonas phage JD18		NULL	1	202207092	bacteria	dsDNA	7089
Beetrevirus PM105	E		LN898172	NC_028667	Complete genome	NULL	NULL	NULL	Pseudomonas phage vB_PaeS_PM105		NULL	1	202207093	bacteria	dsDNA	7090
Behunavirus BH1	E		MH983004	NC_048737	Complete genome	NULL	NULL	NULL	Lactobacillus phage BH1		NULL	1	202210193	bacteria	dsDNA	7091
Bendigovirus GMA6	E		KR063280	NC_030906	Complete genome	NULL	NULL	NULL	Gordonia phage GMA6		NULL	1	202206394	bacteria	dsDNA	7092
Benedictvirus archetta	E		MG099938	NC_054778	Complete genome	NULL	NULL	NULL	Mycobacterium phage Archetta		NULL	1	202213208	bacteria	dsDNA	7093
Benedictvirus benedict	E		JN083852	NC_042331	Complete genome	NULL	NULL	NULL	Mycobacterium phage Benedict		NULL	1	202201014	bacteria	dsDNA	7094
Benedictvirus bluefalcon	E		MN617844	NC_054777	Complete genome	NULL	NULL	NULL	Mycobacterium phage Bluefalcon		NULL	1	202213207	bacteria	dsDNA	7095
Benedictvirus chadwick	E		KT246486	NC_028897	Complete genome	NULL	NULL	NULL	Mycobacterium phage Chadwick		NULL	1	202213201	bacteria	dsDNA	7096
Benedictvirus cuco	E		JN408459	NC_042333	Complete genome	NULL	NULL	NULL	Mycobacterium phage Cuco		NULL	1	202201021	bacteria	dsDNA	7097
Benedictvirus jovo	E		KF493882	NC_022984	Complete genome	NULL	NULL	NULL	Mycobacterium phage Jovo		NULL	1	202213209	bacteria	dsDNA	7098
Benedictvirus littlecherry	E		KF017001	NC_022086	Complete genome	NULL	NULL	NULL	Mycobacterium phage LittleCherry		NULL	1	202213205	bacteria	dsDNA	7099
Benedictvirus naca	E		MH020239	NC_054774	Complete genome	NULL	NULL	NULL	Mycobacterium phage Naca		NULL	1	202213199	bacteria	dsDNA	7100
Benedictvirus scorpia	E		MK494091	NC_054775	Complete genome	NULL	NULL	NULL	Mycobacterium phage Scorpia		NULL	1	202213202	bacteria	dsDNA	7101
Benedictvirus swirley	E		KM101118	NC_028912	Complete genome	NULL	NULL	NULL	Mycobacterium phage Swirley		NULL	1	202213204	bacteria	dsDNA	7102
Benedictvirus theia	E		KT438501	NC_028960	Complete genome	NULL	NULL	NULL	Mycobacterium phage Theia		NULL	1	202213203	bacteria	dsDNA	7103
Benedictvirus tiger	E		JQ684677	NC_041984	Complete genome	NULL	NULL	NULL	Mycobacterium phage Tiger		NULL	1	202201061	bacteria	dsDNA	7104
Benedictvirus unionjack	E		KT004677	NC_028802	Complete genome	NULL	NULL	NULL	Mycobacterium phage UnionJack		NULL	1	202213200	bacteria	dsDNA	7105
Benedictvirus zolita	E		MN096372	NC_054776	Complete genome	NULL	NULL	NULL	Mycobacterium phage Zolita		NULL	1	202213206	bacteria	dsDNA	7106
Bernalvirus bernal13	E		KJ510413	NC_024135	Complete genome	NULL	NULL	NULL	Mycobacterium phage Bernal13		NULL	1	202200858	bacteria	dsDNA	7107
Bernalvirus mendokysei	E		MG925349	NC_051726	Complete genome	NULL	NULL	NULL	Mycobacterium phage Mendokysei		NULL	1	202212355	bacteria	dsDNA	7108
Betterkatzvirus betterkatz	E		KU963261	NC_031247	Complete genome	NULL	NULL	NULL	Gordonia phage BetterKatz		NULL	1	202206801	bacteria	dsDNA	7109
Bievrevirus bv4A7	E		LR595864	NC_049946	Complete genome	NULL	NULL	NULL	Escherichia phage 4A7		NULL	1	202209344	bacteria	dsDNA	7110
Bigmanorsvirus bgmanors32	E		OK665842		Complete genome	NULL	NULL	NULL	Burkholderia phage BgManors32		NULL	1	202214667	bacteria	dsDNA	7111
Bingvirus bing	E		MG757154	NC_042106	Complete genome	NULL	NULL	NULL	Streptomyces phage Bing		NULL	1	202206724	bacteria	dsDNA	7112
Bippervirus bipper	E		KU728633	NC_031253	Complete genome	NULL	NULL	NULL	Mycobacterium phage Bipper		NULL	1	202212974	bacteria	dsDNA	7113
Bjornvirus bjorn	E		MG775259	NC_042103	Complete genome	NULL	NULL	NULL	Pseudomonas phage Bjorn		NULL	1	202206806	bacteria	dsDNA	7114
Bocovirus X14	E		MK796797		Complete genome	NULL	NULL	NULL	Shewanella phage X14	X14	NULL	1	202214523	bacteria	dsDNA	7115
Borockvirus brock	E		KX925554	NC_048650	Complete genome	NULL	NULL	NULL	Streptomyces phage BRock		NULL	1	202209662	bacteria	dsDNA	7116
Bowservirus bowser	E		KU998235	NC_030930	Complete genome	NULL	NULL	NULL	Gordonia phage Bowser		NULL	1	202206620	bacteria	dsDNA	7117
Branisovskavirus Kc263	E		MZ348422		Complete genome	NULL	NULL	NULL	Kosakonia phage Kc263		NULL	1	202214525	bacteria	dsDNA	7118
Bridgettevirus bridgette	E		MH834603	NC_048091	Complete genome	NULL	NULL	NULL	Arthrobacter phage Bridgette		NULL	1	202207136	bacteria	dsDNA	7119
Bridgettevirus constance	E		MH834605	NC_048092	Complete genome	NULL	NULL	NULL	Arthrobacter phage Constance		NULL	1	202207138	bacteria	dsDNA	7120
Bridgettevirus eileen	E		MH834611	NC_048094	Complete genome	NULL	NULL	NULL	Arthrobacter phage Eileen		NULL	1	202207140	bacteria	dsDNA	7121
Bridgettevirus judy	E		MH834614	NC_048095	Complete genome	NULL	NULL	NULL	Arthrobacter phage Judy		NULL	1	202207137	bacteria	dsDNA	7122
Bridgettevirus peas	E		MH834623	NC_048096	Complete genome	NULL	NULL	NULL	Arthrobacter phage Peas		NULL	1	202207139	bacteria	dsDNA	7123
Brigitvirus brigit	E		MG711465	NC_047909	Complete genome	NULL	NULL	NULL	Faecalibacterium phage FP_Brigit		NULL	1	202208052	bacteria	dsDNA	7124
Britbratvirus britbrat	E		KU998233	NC_030942	Complete genome	NULL	NULL	NULL	Gordonia phage BritBrat		NULL	1	202206808	bacteria	dsDNA	7125
Brunovirus SEN34	E		KT630649	NC_028699	Complete genome	NULL	NULL	NULL	Salmonella phage SEN34		NULL	1	202206810	bacteria	dsDNA	7126
Bruynoghevirus Ab22	E		LN610578	NC_026599	Complete genome	NULL	NULL	NULL	Pseudomonas phage vB_PaeP_C2-10_Ab22		NULL	1	202200661	bacteria	dsDNA	7127
Bruynoghevirus CHU	E		KP233880	NC_028933	Complete genome	NULL	NULL	NULL	Pseudomonas phage PhiCHU		NULL	1	202200662	bacteria	dsDNA	7128
Bruynoghevirus LUZ24	E		AM910650	NC_010325	Complete genome	NULL	NULL	NULL	Pseudomonas phage LUZ24		NULL	1	202200663	bacteria	dsDNA	7129
Bruynoghevirus PAA2	E		KF856712	NC_022971	Complete genome	NULL	NULL	NULL	Pseudomonas phage phiIBB-PAA2		NULL	1	202200664	bacteria	dsDNA	7130
Bruynoghevirus PaP3	E		AY078382	NC_004466	Complete genome	NULL	NULL	NULL	Pseudomonas phage PaP3		NULL	1	202200665	bacteria	dsDNA	7131
